dataset_id,subtask_A,subtask_B,subtask_C1,subtask_C2
25056,ABUS,GRP,1,discredit
25061,ABUS,GRP,1,stereotype
25065,ABUS,GRP,1,stereotype
25074,ABUS,GRP,1,neosex
25083,ABUS,GRP,1,stereotype
25094,ABUS,GRP,1,stereotype
25103,ABUS,GRP,1,stereotype
25138,ABUS,GRP,1,stereotype
25193,ABUS,GRP,1,discredit
25220,ABUS,GRP,1,neosex
25255,ABUS,GRP,1,benevolent
25324,ABUS,GRP,1,stereotype
25388,ABUS,GRP,1,discredit
25438,ABUS,GRP,1,discredit
25787,ABUS,GRP,1,sexual_harassment
25830,ABUS,GRP,1,discredit
25900,ABUS,GRP,1,dominance
25924,ABUS,GRP,1,neosex
26000,ABUS,GRP,1,discredit
26026,ABUS,GRP,1,dominance
26039,ABUS,GRP,1,neosex
26040,ABUS,GRP,1,neosex
26044,ABUS,GRP,1,neosex
26053,ABUS,GRP,1,neosex
26054,ABUS,GRP,1,neosex
26062,ABUS,GRP,1,neosex
26081,ABUS,GRP,1,dominance
26256,ABUS,GRP,1,discredit
26305,ABUS,GRP,1,benevolent
26326,ABUS,GRP,1,discredit
26334,ABUS,GRP,1,discredit
26409,ABUS,GRP,1,neosex
26417,ABUS,GRP,1,discredit
26604,ABUS,GRP,1,stereotype
26789,ABUS,GRP,1,discredit
26901,ABUS,GRP,1,discredit
27187,ABUS,GRP,1,stereotype
27567,ABUS,GRP,1,neosex
27569,ABUS,GRP,1,neosex
27570,ABUS,GRP,1,neosex
27576,ABUS,GRP,1,benevolent
27577,ABUS,GRP,1,neosex
27588,ABUS,GRP,1,neosex
27589,ABUS,GRP,1,neosex
27593,ABUS,GRP,1,neosex
27602,ABUS,GRP,1,discredit
27616,ABUS,GRP,1,neosex
27620,ABUS,GRP,1,benevolent
27629,ABUS,GRP,1,neosex
27631,ABUS,GRP,1,stereotype
27634,ABUS,GRP,1,neosex
27637,ABUS,GRP,1,neosex
27643,ABUS,GRP,1,neosex
27648,ABUS,GRP,1,neosex
27649,ABUS,GRP,1,neosex
27661,ABUS,GRP,1,neosex
27679,ABUS,GRP,1,stereotype
27686,ABUS,GRP,1,neosex
27710,ABUS,GRP,1,discredit
27711,ABUS,GRP,1,neosex
27732,ABUS,GRP,1,neosex
27736,ABUS,GRP,1,neosex
27744,ABUS,GRP,1,discredit
27748,ABUS,GRP,1,neosex
27749,ABUS,GRP,1,stereotype
27752,ABUS,GRP,1,stereotype
27753,ABUS,GRP,1,neosex
27764,ABUS,GRP,1,stereotype
27765,ABUS,GRP,1,discredit
27769,ABUS,GRP,1,neosex
27772,ABUS,GRP,1,discredit
27784,ABUS,GRP,1,discredit
27790,ABUS,GRP,1,neosex
27792,ABUS,GRP,1,neosex
27796,ABUS,GRP,1,neosex
27798,ABUS,GRP,1,discredit
27800,ABUS,GRP,1,sexual_harassment
27809,ABUS,GRP,1,neosex
27814,ABUS,GRP,1,neosex
27820,ABUS,GRP,1,neosex
27822,ABUS,GRP,1,discredit
27831,ABUS,GRP,1,neosex
27841,ABUS,GRP,1,neosex
27846,ABUS,GRP,1,neosex
27865,ABUS,GRP,1,stereotype
27871,ABUS,GRP,1,discredit
27872,ABUS,GRP,1,neosex
27873,ABUS,GRP,1,stereotype
27884,ABUS,GRP,1,stereotype
27885,ABUS,GRP,1,neosex
27887,ABUS,GRP,1,stereotype
27888,ABUS,GRP,1,neosex
10843,ABUS,GRP,0,0
20071,ABUS,GRP,0,0
5543,ABUS,OTH,0,0
19148,ABUS,UNT,0,0
15003,ABUS,IND,0,0
3221,ABUS,IND,0,0
12885,ABUS,GRP,0,0
11365,ABUS,IND,0,0
9029,ABUS,OTH,0,0
25884,ABUS,UNT,0,0
3467,ABUS,IND,0,0
22325,ABUS,OTH,0,0
14558,ABUS,UNT,0,0
14668,ABUS,GRP,0,0
14899,ABUS,IND,0,0
8111,ABUS,IND,0,0
13724,ABUS,IND,0,0
9658,ABUS,OTH,0,0
19837,ABUS,OTH,0,0
13796,ABUS,IND,0,0
4771,ABUS,IND,0,0
20804,ABUS,OTH,0,0
25444,ABUS,GRP,0,0
3160,ABUS,IND,0,0
8335,ABUS,UNT,0,0
25055,ABUS,IND,0,0
17830,ABUS,IND,0,0
7602,ABUS,IND,0,0
17963,ABUS,IND,0,0
1532,ABUS,GRP,0,0
11072,ABUS,OTH,0,0
8579,ABUS,IND,0,0
12397,ABUS,OTH,0,0
22610,ABUS,IND,0,0
3626,ABUS,IND,0,0
26628,ABUS,IND,0,0
2291,ABUS,IND,0,0
17045,ABUS,IND,0,0
7427,ABUS,IND,0,0
17904,ABUS,IND,0,0
26796,ABUS,GRP,0,0
410,ABUS,IND,0,0
14645,ABUS,OTH,0,0
26302,ABUS,GRP,0,0
6643,ABUS,IND,0,0
9539,ABUS,IND,0,0
4186,ABUS,GRP,0,0
12767,ABUS,IND,0,0
14531,ABUS,IND,0,0
6872,ABUS,IND,0,0
26567,ABUS,UNT,0,0
13733,ABUS,IND,0,0
9624,ABUS,OTH,0,0
26406,ABUS,GRP,0,0
9690,ABUS,OTH,0,0
16299,ABUS,OTH,0,0
9575,ABUS,IND,0,0
9059,ABUS,GRP,0,0
15209,ABUS,IND,0,0
19846,ABUS,IND,0,0
9106,ABUS,OTH,0,0
25711,ABUS,IND,0,0
12704,ABUS,IND,0,0
9596,ABUS,IND,0,0
6124,ABUS,OTH,0,0
13923,ABUS,OTH,0,0
9048,ABUS,IND,0,0
9103,ABUS,IND,0,0
22445,ABUS,IND,0,0
3640,ABUS,IND,0,0
15034,ABUS,IND,0,0
10910,ABUS,UNT,0,0
26253,ABUS,UNT,0,0
12279,ABUS,UNT,0,0
20442,ABUS,IND,0,0
26318,ABUS,UNT,0,0
18353,ABUS,OTH,0,0
14184,ABUS,IND,0,0
10075,ABUS,UNT,0,0
8652,ABUS,IND,0,0
16854,ABUS,IND,0,0
18447,ABUS,IND,0,0
3404,ABUS,UNT,0,0
2582,ABUS,IND,0,0
5555,ABUS,IND,0,0
12965,ABUS,IND,0,0
5621,ABUS,IND,0,0
1418,ABUS,OTH,0,0
19473,ABUS,UNT,0,0
20168,ABUS,IND,0,0
9174,ABUS,OTH,0,0
26626,ABUS,GRP,0,0
10791,ABUS,IND,0,0
8169,ABUS,IND,0,0
106,ABUS,IND,0,0
3633,ABUS,IND,0,0
9311,ABUS,OTH,0,0
12318,ABUS,IND,0,0
10347,ABUS,IND,0,0
16856,ABUS,IND,0,0
19199,ABUS,IND,0,0
7675,ABUS,IND,0,0
12033,ABUS,IND,0,0
18706,ABUS,IND,0,0
20820,ABUS,IND,0,0
15151,ABUS,UNT,0,0
10184,ABUS,OTH,0,0
18861,ABUS,UNT,0,0
14567,ABUS,UNT,0,0
10922,ABUS,IND,0,0
13005,ABUS,OTH,0,0
2164,ABUS,UNT,0,0
3108,ABUS,IND,0,0
18015,ABUS,IND,0,0
13957,ABUS,OTH,0,0
3653,ABUS,IND,0,0
21352,ABUS,GRP,0,0
1531,ABUS,IND,0,0
19039,ABUS,IND,0,0
22337,ABUS,IND,0,0
10805,ABUS,IND,0,0
7572,ABUS,IND,0,0
9594,ABUS,OTH,0,0
7358,ABUS,IND,0,0
5249,ABUS,GRP,0,0
10100,ABUS,UNT,0,0
7887,ABUS,UNT,0,0
17773,ABUS,IND,0,0
24276,ABUS,IND,0,0
1144,ABUS,GRP,0,0
21296,ABUS,IND,0,0
6204,ABUS,OTH,0,0
11420,ABUS,GRP,0,0
25734,ABUS,IND,0,0
27128,ABUS,GRP,0,0
22635,ABUS,OTH,0,0
8411,ABUS,OTH,0,0
5377,ABUS,GRP,0,0
11008,ABUS,IND,0,0
5620,ABUS,IND,0,0
19477,ABUS,OTH,0,0
26629,ABUS,GRP,0,0
10834,ABUS,IND,0,0
7364,ABUS,IND,0,0
1126,ABUS,GRP,0,0
17897,ABUS,IND,0,0
25614,ABUS,OTH,0,0
7773,ABUS,IND,0,0
18449,ABUS,IND,0,0
9458,ABUS,OTH,0,0
14062,ABUS,OTH,0,0
10696,ABUS,IND,0,0
18881,ABUS,IND,0,0
19225,ABUS,OTH,0,0
8160,ABUS,IND,0,0
16478,ABUS,IND,0,0
11203,ABUS,OTH,0,0
17251,ABUS,OTH,0,0
27051,ABUS,IND,0,0
19462,ABUS,UNT,0,0
12580,ABUS,OTH,0,0
3216,ABUS,IND,0,0
8208,ABUS,UNT,0,0
11486,ABUS,IND,0,0
19834,ABUS,IND,0,0
8164,ABUS,IND,0,0
18546,ABUS,IND,0,0
17902,ABUS,UNT,0,0
26611,ABUS,OTH,0,0
24312,ABUS,GRP,0,0
163,ABUS,GRP,0,0
19636,ABUS,GRP,0,0
12723,ABUS,OTH,0,0
22867,ABUS,IND,0,0
12410,ABUS,IND,0,0
253,ABUS,IND,0,0
17328,ABUS,UNT,0,0
3817,ABUS,IND,0,0
1445,ABUS,IND,0,0
13675,ABUS,IND,0,0
14221,ABUS,OTH,0,0
17908,ABUS,IND,0,0
6941,ABUS,IND,0,0
17641,ABUS,IND,0,0
17924,ABUS,IND,0,0
130,ABUS,IND,0,0
16380,ABUS,OTH,0,0
21774,ABUS,IND,0,0
5674,ABUS,GRP,0,0
7537,ABUS,IND,0,0
19371,ABUS,IND,0,0
15148,ABUS,IND,0,0
11426,ABUS,UNT,0,0
6046,ABUS,UNT,0,0
19361,ABUS,UNT,0,0
8810,ABUS,UNT,0,0
26239,ABUS,IND,0,0
18064,ABUS,UNT,0,0
1820,ABUS,UNT,0,0
12536,ABUS,IND,0,0
27851,ABUS,IND,0,0
12112,ABUS,OTH,0,0
14653,ABUS,OTH,0,0
15080,ABUS,IND,0,0
14649,ABUS,GRP,0,0
22634,ABUS,UNT,0,0
23050,ABUS,GRP,0,0
10734,ABUS,OTH,0,0
18948,ABUS,IND,0,0
17805,ABUS,IND,0,0
20654,ABUS,UNT,0,0
20103,ABUS,IND,0,0
25974,ABUS,OTH,0,0
15085,ABUS,UNT,0,0
6235,ABUS,OTH,0,0
13899,ABUS,OTH,0,0
26474,ABUS,IND,0,0
8860,ABUS,IND,0,0
21586,ABUS,IND,0,0
9469,ABUS,UNT,0,0
8862,ABUS,IND,0,0
25400,ABUS,UNT,0,0
17319,ABUS,IND,0,0
10881,ABUS,IND,0,0
13948,ABUS,UNT,0,0
25593,ABUS,UNT,0,0
10751,ABUS,IND,0,0
13691,ABUS,IND,0,0
3296,ABUS,IND,0,0
13369,ABUS,IND,0,0
11179,ABUS,OTH,0,0
639,ABUS,GRP,0,0
19456,ABUS,IND,0,0
8782,ABUS,OTH,0,0
7489,ABUS,UNT,0,0
6429,ABUS,OTH,0,0
9256,ABUS,OTH,0,0
21443,ABUS,IND,0,0
3311,ABUS,UNT,0,0
17998,ABUS,IND,0,0
1269,ABUS,OTH,0,0
10638,ABUS,UNT,0,0
15424,ABUS,IND,0,0
17261,ABUS,IND,0,0
10950,ABUS,IND,0,0
19971,ABUS,GRP,0,0
26242,ABUS,OTH,0,0
14403,ABUS,IND,0,0
13860,ABUS,IND,0,0
18027,ABUS,IND,0,0
17951,ABUS,IND,0,0
13866,ABUS,IND,0,0
13890,ABUS,IND,0,0
21620,ABUS,IND,0,0
10027,ABUS,IND,0,0
6220,ABUS,IND,0,0
2507,ABUS,IND,0,0
12642,ABUS,IND,0,0
24651,ABUS,OTH,0,0
19125,ABUS,IND,0,0
12503,ABUS,IND,0,0
5628,ABUS,IND,0,0
2061,ABUS,IND,0,0
2345,ABUS,UNT,0,0
12644,ABUS,IND,0,0
18687,ABUS,UNT,0,0
742,ABUS,IND,0,0
21752,ABUS,GRP,0,0
23139,ABUS,OTH,0,0
18535,ABUS,IND,0,0
26271,ABUS,UNT,0,0
155,ABUS,GRP,0,0
13381,ABUS,IND,0,0
17292,ABUS,GRP,0,0
18887,ABUS,OTH,0,0
13755,ABUS,OTH,0,0
22201,ABUS,OTH,0,0
18368,ABUS,IND,0,0
17624,ABUS,UNT,0,0
3501,ABUS,IND,0,0
12746,ABUS,UNT,0,0
9530,ABUS,IND,0,0
26599,ABUS,UNT,0,0
12878,ABUS,GRP,0,0
24031,ABUS,IND,0,0
3375,ABUS,IND,0,0
15176,ABUS,IND,0,0
14447,ABUS,IND,0,0
18483,ABUS,UNT,0,0
4913,ABUS,IND,0,0
17816,ABUS,IND,0,0
15078,ABUS,IND,0,0
7420,ABUS,UNT,0,0
7570,ABUS,IND,0,0
11971,ABUS,IND,0,0
27193,ABUS,GRP,0,0
6340,ABUS,OTH,0,0
4791,ABUS,IND,0,0
19446,ABUS,IND,0,0
19352,ABUS,OTH,0,0
13518,ABUS,OTH,0,0
20631,ABUS,GRP,0,0
17600,ABUS,UNT,0,0
649,ABUS,UNT,0,0
1519,ABUS,IND,0,0
187,ABUS,IND,0,0
24665,ABUS,UNT,0,0
25568,ABUS,OTH,0,0
545,ABUS,OTH,0,0
14199,ABUS,IND,0,0
17456,ABUS,UNT,0,0
27854,ABUS,IND,0,0
5121,ABUS,IND,0,0
3145,ABUS,IND,0,0
3326,ABUS,IND,0,0
9322,ABUS,UNT,0,0
18723,ABUS,GRP,0,0
19851,ABUS,IND,0,0
26569,ABUS,GRP,0,0
12952,ABUS,IND,0,0
1392,ABUS,IND,0,0
8482,ABUS,IND,0,0
25288,ABUS,GRP,0,0
17614,ABUS,IND,0,0
22311,ABUS,IND,0,0
6236,ABUS,OTH,0,0
6390,ABUS,IND,0,0
2499,ABUS,IND,0,0
12715,ABUS,IND,0,0
4840,ABUS,IND,0,0
13333,ABUS,IND,0,0
7758,ABUS,IND,0,0
3230,ABUS,IND,0,0
560,ABUS,IND,0,0
8901,ABUS,OTH,0,0
7418,ABUS,IND,0,0
12988,ABUS,GRP,0,0
20458,ABUS,GRP,0,0
24797,ABUS,OTH,0,0
3139,ABUS,GRP,0,0
6191,ABUS,IND,0,0
22777,ABUS,OTH,0,0
11527,ABUS,OTH,0,0
25092,ABUS,OTH,0,0
7456,ABUS,UNT,0,0
401,ABUS,GRP,0,0
25762,ABUS,GRP,0,0
10588,ABUS,GRP,0,0
13324,ABUS,IND,0,0
7646,ABUS,OTH,0,0
23971,ABUS,UNT,0,0
8399,ABUS,IND,0,0
13376,ABUS,IND,0,0
11648,ABUS,GRP,0,0
2912,ABUS,IND,0,0
9736,ABUS,IND,0,0
21398,ABUS,GRP,0,0
26146,ABUS,OTH,0,0
1109,ABUS,OTH,0,0
2497,ABUS,UNT,0,0
19997,ABUS,UNT,0,0
20601,ABUS,IND,0,0
22679,ABUS,UNT,0,0
3155,ABUS,IND,0,0
6109,ABUS,OTH,0,0
5635,ABUS,IND,0,0
3565,ABUS,IND,0,0
4868,ABUS,IND,0,0
11945,ABUS,UNT,0,0
6747,ABUS,IND,0,0
3535,ABUS,UNT,0,0
11871,ABUS,GRP,0,0
9014,ABUS,IND,0,0
12273,ABUS,IND,0,0
17888,ABUS,IND,0,0
4667,ABUS,GRP,0,0
7484,ABUS,IND,0,0
7905,ABUS,IND,0,0
3210,ABUS,IND,0,0
15999,ABUS,OTH,0,0
17911,ABUS,UNT,0,0
3229,ABUS,IND,0,0
1194,ABUS,OTH,0,0
25757,ABUS,OTH,0,0
26120,ABUS,IND,0,0
25746,ABUS,UNT,0,0
26328,ABUS,UNT,0,0
23886,ABUS,OTH,0,0
2023,ABUS,IND,0,0
13722,ABUS,IND,0,0
3586,ABUS,IND,0,0
6495,ABUS,IND,0,0
23826,ABUS,IND,0,0
12333,ABUS,IND,0,0
3163,ABUS,UNT,0,0
24639,ABUS,OTH,0,0
3007,ABUS,IND,0,0
21648,ABUS,GRP,0,0
8973,ABUS,IND,0,0
10986,ABUS,IND,0,0
9510,ABUS,OTH,0,0
10882,ABUS,IND,0,0
10223,ABUS,IND,0,0
12651,ABUS,UNT,0,0
19816,ABUS,IND,0,0
16845,ABUS,IND,0,0
13328,ABUS,IND,0,0
7513,ABUS,OTH,0,0
22570,ABUS,GRP,0,0
11254,ABUS,GRP,0,0
14826,ABUS,IND,0,0
3686,ABUS,IND,0,0
12441,ABUS,IND,0,0
10375,ABUS,IND,0,0
9619,ABUS,IND,0,0
14001,ABUS,UNT,0,0
24376,ABUS,IND,0,0
8872,ABUS,OTH,0,0
3489,ABUS,IND,0,0
11425,ABUS,GRP,0,0
5104,ABUS,IND,0,0
9416,ABUS,IND,0,0
13681,ABUS,IND,0,0
10146,ABUS,GRP,0,0
13200,ABUS,OTH,0,0
8729,ABUS,IND,0,0
10348,ABUS,UNT,0,0
17510,ABUS,UNT,0,0
17885,ABUS,UNT,0,0
23034,ABUS,GRP,0,0
26448,ABUS,UNT,0,0
10912,ABUS,IND,0,0
18872,ABUS,IND,0,0
15098,ABUS,OTH,0,0
5398,ABUS,IND,0,0
24884,ABUS,UNT,0,0
3120,ABUS,IND,0,0
26488,ABUS,OTH,0,0
1724,ABUS,IND,0,0
14340,ABUS,IND,0,0
1201,ABUS,GRP,0,0
9804,ABUS,OTH,0,0
10790,ABUS,IND,0,0
12690,ABUS,IND,0,0
7747,ABUS,IND,0,0
9136,ABUS,OTH,0,0
10743,ABUS,UNT,0,0
27670,ABUS,IND,0,0
18689,ABUS,IND,0,0
10855,ABUS,IND,0,0
25778,ABUS,UNT,0,0
11831,ABUS,IND,0,0
4953,ABUS,IND,0,0
19972,ABUS,GRP,0,0
928,ABUS,IND,0,0
3323,ABUS,GRP,0,0
22914,ABUS,UNT,0,0
7367,ABUS,IND,0,0
12824,ABUS,IND,0,0
15163,ABUS,UNT,0,0
3202,ABUS,IND,0,0
12907,ABUS,IND,0,0
25021,ABUS,UNT,0,0
7987,ABUS,IND,0,0
17354,ABUS,IND,0,0
23359,ABUS,OTH,0,0
10364,ABUS,IND,0,0
3706,ABUS,IND,0,0
9708,ABUS,IND,0,0
3700,ABUS,IND,0,0
7473,ABUS,UNT,0,0
10889,ABUS,IND,0,0
21604,ABUS,OTH,0,0
26299,ABUS,IND,0,0
16092,ABUS,IND,0,0
10929,ABUS,IND,0,0
26430,ABUS,GRP,0,0
1118,ABUS,IND,0,0
3165,ABUS,UNT,0,0
10772,ABUS,IND,0,0
11427,ABUS,IND,0,0
18760,ABUS,GRP,0,0
26458,ABUS,IND,0,0
26896,ABUS,IND,0,0
12708,ABUS,IND,0,0
9184,ABUS,IND,0,0
15109,ABUS,GRP,0,0
22875,ABUS,GRP,0,0
7591,ABUS,UNT,0,0
10248,ABUS,UNT,0,0
5325,ABUS,UNT,0,0
25733,ABUS,OTH,0,0
20980,ABUS,UNT,0,0
2634,ABUS,IND,0,0
345,ABUS,IND,0,0
3187,ABUS,UNT,0,0
7428,ABUS,UNT,0,0
22018,ABUS,IND,0,0
16689,ABUS,IND,0,0
11205,ABUS,GRP,0,0
24629,ABUS,OTH,0,0
19612,ABUS,UNT,0,0
1638,ABUS,IND,0,0
7578,ABUS,IND,0,0
2559,ABUS,IND,0,0
12407,ABUS,IND,0,0
13523,ABUS,IND,0,0
10277,ABUS,IND,0,0
3677,ABUS,IND,0,0
14214,ABUS,OTH,0,0
2284,ABUS,UNT,0,0
19976,ABUS,UNT,0,0
6032,ABUS,IND,0,0
3540,ABUS,IND,0,0
24727,ABUS,IND,0,0
24741,ABUS,IND,0,0
19277,ABUS,IND,0,0
12854,ABUS,IND,0,0
4200,ABUS,UNT,0,0
8916,ABUS,IND,0,0
8943,ABUS,UNT,0,0
10898,ABUS,IND,0,0
1881,ABUS,IND,0,0
23503,ABUS,UNT,0,0
11886,ABUS,OTH,0,0
3648,ABUS,IND,0,0
7112,ABUS,GRP,0,0
19532,ABUS,IND,0,0
17729,ABUS,IND,0,0
8794,ABUS,IND,0,0
13720,ABUS,IND,0,0
3499,ABUS,IND,0,0
27098,ABUS,UNT,0,0
22906,ABUS,IND,0,0
946,ABUS,IND,0,0
9625,ABUS,IND,0,0
13111,ABUS,IND,0,0
22900,ABUS,GRP,0,0
22836,ABUS,IND,0,0
14520,ABUS,UNT,0,0
17280,ABUS,IND,0,0
3762,ABUS,IND,0,0
2297,ABUS,UNT,0,0
9775,ABUS,OTH,0,0
18010,ABUS,IND,0,0
26003,ABUS,GRP,0,0
19037,ABUS,GRP,0,0
12368,ABUS,OTH,0,0
3738,ABUS,IND,0,0
22400,ABUS,UNT,0,0
1280,ABUS,GRP,0,0
8725,ABUS,IND,0,0
22379,ABUS,GRP,0,0
17619,ABUS,UNT,0,0
12873,ABUS,IND,0,0
8642,ABUS,OTH,0,0
8533,ABUS,UNT,0,0
26094,ABUS,OTH,0,0
602,ABUS,IND,0,0
12959,ABUS,IND,0,0
21607,ABUS,OTH,0,0
8599,ABUS,IND,0,0
9084,ABUS,OTH,0,0
7636,ABUS,IND,0,0
4402,ABUS,IND,0,0
7425,ABUS,IND,0,0
4566,ABUS,UNT,0,0
5977,ABUS,IND,0,0
24121,ABUS,UNT,0,0
6629,ABUS,IND,0,0
474,ABUS,IND,0,0
3722,ABUS,IND,0,0
26005,ABUS,UNT,0,0
6792,ABUS,OTH,0,0
6750,ABUS,OTH,0,0
10115,ABUS,IND,0,0
3860,ABUS,IND,0,0
5724,ABUS,GRP,0,0
7722,ABUS,IND,0,0
9073,ABUS,IND,0,0
3313,ABUS,IND,0,0
14503,ABUS,IND,0,0
12786,ABUS,IND,0,0
10702,ABUS,UNT,0,0
21380,ABUS,IND,0,0
4198,ABUS,UNT,0,0
17903,ABUS,UNT,0,0
4331,ABUS,IND,0,0
12649,ABUS,UNT,0,0
19111,ABUS,IND,0,0
11428,ABUS,IND,0,0
17764,ABUS,IND,0,0
23846,ABUS,OTH,0,0
11484,ABUS,IND,0,0
9665,ABUS,OTH,0,0
8542,ABUS,OTH,0,0
10671,ABUS,GRP,0,0
3810,ABUS,IND,0,0
19599,ABUS,GRP,0,0
7003,ABUS,GRP,0,0
17697,ABUS,IND,0,0
13927,ABUS,IND,0,0
18664,ABUS,IND,0,0
1789,ABUS,IND,0,0
17872,ABUS,GRP,0,0
26101,ABUS,OTH,0,0
3129,ABUS,IND,0,0
11408,ABUS,OTH,0,0
17923,ABUS,IND,0,0
15057,ABUS,OTH,0,0
3655,ABUS,OTH,0,0
9927,ABUS,IND,0,0
3682,ABUS,OTH,0,0
14570,ABUS,UNT,0,0
15508,ABUS,OTH,0,0
6763,ABUS,IND,0,0
17949,ABUS,IND,0,0
11451,ABUS,IND,0,0
3805,ABUS,IND,0,0
11523,ABUS,IND,0,0
21809,ABUS,GRP,0,0
13199,ABUS,UNT,0,0
17591,ABUS,IND,0,0
18369,ABUS,IND,0,0
12258,ABUS,IND,0,0
8723,ABUS,UNT,0,0
23914,ABUS,IND,0,0
12587,ABUS,IND,0,0
3767,ABUS,OTH,0,0
9290,ABUS,OTH,0,0
17772,ABUS,IND,0,0
18147,ABUS,IND,0,0
12501,ABUS,OTH,0,0
7604,ABUS,IND,0,0
6776,ABUS,GRP,0,0
8415,ABUS,UNT,0,0
15054,ABUS,IND,0,0
25954,ABUS,IND,0,0
12325,ABUS,UNT,0,0
19580,ABUS,UNT,0,0
22092,ABUS,OTH,0,0
12543,ABUS,OTH,0,0
17153,ABUS,IND,0,0
3182,ABUS,IND,0,0
17932,ABUS,IND,0,0
17792,ABUS,UNT,0,0
4630,ABUS,OTH,0,0
8086,ABUS,IND,0,0
23225,ABUS,IND,0,0
10774,ABUS,IND,0,0
19673,ABUS,UNT,0,0
7545,ABUS,IND,0,0
2509,ABUS,IND,0,0
17704,ABUS,IND,0,0
3191,ABUS,IND,0,0
21281,ABUS,IND,0,0
12645,ABUS,IND,0,0
20905,ABUS,IND,0,0
15470,ABUS,UNT,0,0
22943,ABUS,GRP,0,0
18692,ABUS,GRP,0,0
14533,ABUS,OTH,0,0
3799,ABUS,UNT,0,0
22857,ABUS,IND,0,0
13412,ABUS,IND,0,0
23809,ABUS,IND,0,0
19442,ABUS,IND,0,0
17832,ABUS,IND,0,0
13531,ABUS,UNT,0,0
16502,ABUS,OTH,0,0
3596,ABUS,IND,0,0
9130,ABUS,IND,0,0
9534,ABUS,IND,0,0
3262,ABUS,IND,0,0
17376,ABUS,IND,0,0
10313,ABUS,OTH,0,0
14765,ABUS,GRP,0,0
13062,ABUS,GRP,0,0
3106,ABUS,IND,0,0
9661,ABUS,IND,0,0
20593,ABUS,IND,0,0
7800,ABUS,UNT,0,0
5803,ABUS,UNT,0,0
3637,ABUS,IND,0,0
17626,ABUS,IND,0,0
26335,ABUS,GRP,0,0
10766,ABUS,IND,0,0
121,ABUS,UNT,0,0
5057,ABUS,GRP,0,0
14698,ABUS,IND,0,0
5055,ABUS,IND,0,0
7911,ABUS,IND,0,0
27668,ABUS,OTH,0,0
25551,ABUS,UNT,0,0
15398,ABUS,IND,0,0
26300,ABUS,IND,0,0
24862,ABUS,IND,0,0
10954,ABUS,UNT,0,0
18841,ABUS,GRP,0,0
7826,ABUS,OTH,0,0
8811,ABUS,OTH,0,0
16388,ABUS,OTH,0,0
975,ABUS,IND,0,0
21054,ABUS,OTH,0,0
20287,ABUS,IND,0,0
8313,ABUS,IND,0,0
22688,ABUS,UNT,0,0
24236,ABUS,IND,0,0
9407,ABUS,UNT,0,0
25832,ABUS,IND,0,0
9607,ABUS,OTH,0,0
17452,ABUS,UNT,0,0
12836,ABUS,IND,0,0
12801,ABUS,OTH,0,0
7956,ABUS,IND,0,0
24757,ABUS,UNT,0,0
25269,ABUS,UNT,0,0
11040,ABUS,OTH,0,0
3055,ABUS,IND,0,0
27409,ABUS,OTH,0,0
12862,ABUS,IND,0,0
10623,ABUS,IND,0,0
18321,ABUS,GRP,0,0
31,ABUS,GRP,0,0
730,ABUS,IND,0,0
18763,ABUS,OTH,0,0
20052,ABUS,IND,0,0
17552,ABUS,IND,0,0
10792,ABUS,IND,0,0
6800,ABUS,IND,0,0
5396,ABUS,GRP,0,0
3378,ABUS,IND,0,0
5012,ABUS,OTH,0,0
13921,ABUS,OTH,0,0
8929,ABUS,IND,0,0
17502,ABUS,IND,0,0
17893,ABUS,UNT,0,0
3338,ABUS,IND,0,0
22947,ABUS,OTH,0,0
10023,ABUS,UNT,0,0
17445,ABUS,GRP,0,0
3170,ABUS,UNT,0,0
17676,ABUS,GRP,0,0
17944,ABUS,IND,0,0
25261,ABUS,UNT,0,0
10303,ABUS,IND,0,0
6795,ABUS,GRP,0,0
14578,ABUS,GRP,0,0
26182,ABUS,UNT,0,0
17163,ABUS,UNT,0,0
8653,ABUS,IND,0,0
2541,ABUS,IND,0,0
3261,ABUS,IND,0,0
3237,ABUS,IND,0,0
6212,ABUS,OTH,0,0
20877,ABUS,IND,0,0
19718,ABUS,IND,0,0
3127,ABUS,IND,0,0
25433,ABUS,UNT,0,0
8004,ABUS,IND,0,0
17997,ABUS,IND,0,0
17375,ABUS,GRP,0,0
12772,ABUS,GRP,0,0
3753,ABUS,IND,0,0
17861,ABUS,IND,0,0
1209,ABUS,IND,0,0
3387,ABUS,IND,0,0
1806,ABUS,IND,0,0
15849,ABUS,OTH,0,0
24674,ABUS,UNT,0,0
9758,ABUS,UNT,0,0
19434,ABUS,UNT,0,0
10799,ABUS,IND,0,0
13726,ABUS,OTH,0,0
18287,ABUS,GRP,0,0
22309,ABUS,UNT,0,0
14725,ABUS,OTH,0,0
9550,ABUS,OTH,0,0
5608,ABUS,IND,0,0
10870,ABUS,IND,0,0
9180,ABUS,IND,0,0
17094,ABUS,IND,0,0
8677,ABUS,IND,0,0
1960,ABUS,UNT,0,0
4994,ABUS,IND,0,0
6817,ABUS,UNT,0,0
12452,ABUS,IND,0,0
25013,ABUS,IND,0,0
13345,ABUS,IND,0,0
19675,ABUS,OTH,0,0
9299,ABUS,OTH,0,0
1439,ABUS,IND,0,0
12355,ABUS,OTH,0,0
9538,ABUS,OTH,0,0
17943,ABUS,UNT,0,0
216,ABUS,IND,0,0
